tx_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,receiver_country,purpose_code,customer_id,risk_rating,kyc_completed,retention_period,initiator_id,approver_id,source_of_funds
b0529bb4-332c-4fe1-9729-eabd573f116a,2000-08-08T00:22:01,7303.37,GBP,5961210801207935,6294897253731474,CN,FR,TRANSFER,c8636302-7dd5-4b41-a9f2-b6f0b9f6fa1e,High,True,5.0,EMP-6251,EMP-8849,Salary
000fbad8-3e32-4a82-b7bd-ed9f50a70da4,1996-07-24T16:47:01,16681.52,GBP,3537156466529167,0468749202545292,US,US,CASH,3c9c3e08-a023-403b-9c17-5dd2cdb80d5f,Medium,False,1.0,EMP-2860,EMP-5797,Gift
86e2b065-f973-4a7b-a998-15e78281b0d7,1987-12-24T06:09:05,4783.17,GBP,2010320130980825,5133275270169020,US,BR,CASH,f43f9d93-1cfc-4150-8af1-778ccf26d318,Low,True,10.0,EMP-2646,EMP-1933,Salary
78b71539-cd1b-47e1-b543-a5ebfaa0bfa5,1984-12-19T22:51:44,7886.22,GBP,4967919780763093,0951626778904291,CN,US,CASH,1e477ee6-59df-4fc9-8dab-3c7d212a2e07,High,True,10.0,EMP-5258,EMP-4351,Investment
93a054ef-9f15-469b-8ac2-af7cd44a31de,2024-04-04T22:15:12,8533.57,GBP,3885184463827695,9128751697232080,BR,DE,PAYMENT,dffe0e00-82f1-4392-bdf6-4a1e4ccf897a,Medium,True,5.0,EMP-3156,EMP-1738,Salary
14ada033-cc2c-43f6-9a66-a0a40947b2ea,1973-04-09T18:23:42,1898.26,USD,3424433696988514,3164907804663630,FR,BR,PAYMENT,18ce89c5-3456-4557-9ba5-3253c1519bb7,Low,True,3.0,EMP-9274,EMP-8198,Gift
1f24c445-6a02-4b45-83b0-c887ca5603fc,1991-09-23T02:35:47,22910.0,USD,3521055153238946,1126365269004669,CN,BR,CASH,2fd173b4-5272-40d9-894b-67f4765d1101,High,False,5.0,EMP-8181,EMP-5482,Gift
b010be49-57f6-47f8-b1d8-a0b2c67ca9c5,2010-04-27T21:43:21,6210.64,USD,6192275435730849,8638181388437832,CN,CN,PAYMENT,3cbc13b3-d347-4436-8f3e-a9fcce01ce5c,High,False,7.0,EMP-0154,EMP-2963,
d7de4f17-469e-4e32-8820-290cefffaae8,2010-12-26T08:09:52,1710.56,GBP,9611804824977196,5464554723527692,FR,CN,CASH,9b8ef550-e6dc-495c-afb6-eff6655c73e6,High,True,10.0,EMP-8706,EMP-6665,Salary
16761916-be1b-4492-83b2-705d9dfdb288,1996-05-18T01:26:33,7196.98,EUR,1791907484562061,5140312929135094,US,FR,CASH,e3cd9924-1fcb-4651-bd6a-5ddf0e1aae35,Medium,True,7.0,EMP-2610,EMP-4337,Gift
fe4bdd4f-71b2-40a0-bfc6-e8fefb88936a,2012-08-21T20:51:22,3484.54,EUR,3617761215121844,3032215627654523,DE,FR,PAYMENT,8af570d6-e5c3-420e-a69f-e080f19ebb47,High,False,5.0,EMP-5383,EMP-4312,Gift
a05a9803-608b-49e9-82d7-beb09f4e815d,1988-12-30T12:55:35,4466.72,GBP,6041609723595635,4152532284869632,FR,CN,CASH,a4dc0306-effb-4b1f-81b6-ca9e21d35a58,Medium,True,7.0,EMP-1112,EMP-8330,Gift
e93652bc-a261-4a8c-b7a5-04d8d64f470f,1974-10-13T17:21:40,11329.14,USD,9541553441421174,2661982226669357,FR,FR,CASH,46c8b843-e91f-4952-bcb1-bd3989b234f7,Medium,True,5.0,EMP-9127,EMP-7362,Gift
f434baba-931b-40ae-8fcb-02006f4dee3b,1995-10-29T14:01:27,10704.02,USD,0625856615928169,3509642546247648,DE,CN,CASH,e7e5170b-61dc-4bab-8c7e-f6e6c68ca324,Medium,True,3.0,EMP-2191,EMP-0818,Investment
7eed08f6-c664-4483-b2c3-7eda9ffc5ecb,1984-11-24T18:58:39,1334.54,GBP,0081023990806792,5218022103204374,FR,CN,PAYMENT,a50dcb62-3158-421c-9ad6-a0182e88b53e,High,True,10.0,EMP-2402,EMP-2642,Salary
09d4a426-2558-41a3-b350-141930539cf5,1985-10-16T08:34:17,13551.36,USD,8977997762808474,4026933807499558,US,BR,PAYMENT,5f893067-9dfd-4f67-bc6f-de9a94d4fff3,High,False,1.0,EMP-9528,EMP-2653,
6080aea3-b2f6-4346-8a7c-27a78ab9fbec,1980-09-12T22:46:26,3957.96,USD,1176241636706056,2940259695243531,US,FR,PAYMENT,c79621fe-77b5-48c5-88f5-b48b604a5969,Low,True,7.0,EMP-5978,EMP-4967,Investment
e3efbe53-ec50-4934-83c5-1feb44e9c49d,1978-03-18T14:11:01,15038.99,USD,7259261329214697,2131643130511885,CN,CN,TRANSFER,c4385e06-e56d-4d04-b347-30cf71a111ba,Medium,False,1.0,EMP-7509,EMP-0197,Investment
5a32eca1-d89d-4e71-ae7b-f1c1e146c684,1974-12-12T02:05:04,824.98,USD,0058203661105314,2153557022082735,BR,DE,TRANSFER,0eca6a6b-11c0-4d0c-80b9-fd287acdeafb,Medium,False,10.0,EMP-0689,EMP-7343,Investment
d73396e4-4f45-4eb8-84f3-1b16ef294dfd,1995-08-15T06:33:46,2917.98,GBP,6205644927182794,5765252592079959,FR,CN,TRANSFER,d9dd016a-b855-4c41-9c11-16552ec244e1,High,False,5.0,EMP-9784,EMP-4999,Investment
8600e18c-ad72-43eb-a82f-ea5e4df1cb2f,1987-08-22T08:22:47,159.47,USD,9255965730833502,1041037189771524,US,US,TRANSFER,c41400af-f107-4b83-af12-4175479784b4,Low,True,7.0,EMP-9696,EMP-1939,Salary
dc407ab4-d98d-4a43-aa2d-6ad3a27d1f84,1972-07-30T11:12:50,6589.3,GBP,9628440468441450,8631039376805280,CN,BR,CASH,88138639-599a-4e3f-8223-446c940a236c,High,True,3.0,EMP-1065,EMP-3485,
f13ffc13-fb9f-4d85-aead-e728ef681846,2017-05-31T02:55:03,2832.65,GBP,5923403002199497,4279538021338570,BR,CN,TRANSFER,70006bc4-909a-4afd-9d6b-94790bf8333b,Low,True,1.0,EMP-3285,EMP-0457,Salary
26d46871-636e-4204-94b9-b1a1900f16da,1981-09-03T10:28:20,14457.54,EUR,4714175932483644,9298706542169785,CN,US,TRANSFER,4c7a0d07-a82a-43f6-9767-6472e2481058,Low,False,10.0,EMP-4114,EMP-7887,Investment
ffb08ce5-d13c-47ea-af9e-9d7cac23c4f7,1988-06-27T04:26:44,5045.73,GBP,7452114863455296,9112348914339799,CN,US,CASH,a5746e27-58b9-4f20-8ca2-70bb0d1a56d0,Low,False,5.0,EMP-4779,EMP-5525,Salary
5f3b094c-5c3e-4d29-84e0-32a49ca9b15c,2010-11-27T01:12:52,8250.24,GBP,0706756894975827,6788469551542885,CN,BR,TRANSFER,53e65e36-a71e-433a-8ca6-a6e81b4b4e91,Low,True,1.0,EMP-3940,EMP-0090,
0453688a-94c5-4cda-ac9e-a4bc9644e9c9,1988-08-18T11:37:12,3427.56,USD,5106376603587318,6515579264928065,FR,US,PAYMENT,d41787bf-ca7e-4d14-869c-4a585660ab44,High,False,5.0,EMP-3113,EMP-4732,Gift
39f1afa9-aa50-4d93-8e0e-e1883d2c9813,2022-08-11T01:16:34,13272.37,EUR,9233266088894240,7599964724590501,FR,CN,PAYMENT,8c4ee44f-dd77-4ecb-bbb0-8a879963c8b4,Medium,False,7.0,EMP-0369,EMP-5424,Investment
4768f956-2b6d-4f1b-a00f-ab97e0d5f0ae,1983-01-01T15:15:41,5141.63,GBP,9404613068989871,1670921868270517,CN,DE,TRANSFER,29d779c8-0d13-4491-ab37-93a75c0237dc,Medium,True,1.0,EMP-5213,EMP-4357,
e220f310-fb39-4cfb-a155-b0dfe15c9064,2012-12-27T14:43:01,1608.79,EUR,8764097977924330,8231217008143963,FR,FR,TRANSFER,1b7ea042-6eb7-4fac-a921-692261fa283b,Medium,True,7.0,EMP-5839,EMP-9626,
f5e99400-8ac5-4546-b5b2-a662774f1af6,1971-09-28T01:03:13,2808.72,GBP,7356015695691543,4522547492402796,BR,FR,PAYMENT,e39f5ae7-6583-4275-8775-80cd15b299c9,Low,True,10.0,EMP-1646,EMP-3413,Salary
430bd853-f65c-4d35-826d-889521293e20,1997-01-27T03:29:42,6930.04,EUR,0696604095828158,5888740034529401,CN,FR,CASH,420b8e07-51cf-4378-9d0e-db321d5139ce,Low,False,7.0,EMP-6261,EMP-8936,Salary
9d8f9228-b6b8-40ee-88a0-06be9fc43b60,1976-05-31T18:11:09,1966.35,USD,8816440854046156,5882172806716068,CN,DE,PAYMENT,ef53d222-9cb4-44bc-ba33-4963480a9e5d,Medium,True,10.0,EMP-6772,EMP-8341,
ed468c1d-3284-4147-9d4b-3e2d4e6d8afa,2014-11-17T20:30:12,169.8,USD,3612009623861010,8233177401771937,DE,US,PAYMENT,3c052c7e-9ef8-4476-af24-66df89ecdfff,Low,False,5.0,EMP-1866,EMP-9291,
04e136ab-3710-41bf-af32-50436e968ff7,1972-11-20T19:15:31,12870.81,EUR,6059006739751043,9628257814741584,DE,BR,PAYMENT,9ef06cdb-c2e8-464e-a1f8-4f5649fb2846,Medium,True,3.0,EMP-7010,EMP-0166,Gift
10f509d3-c993-4a06-8fc8-76e7915b6d95,2006-04-18T20:04:13,6298.8,GBP,8659298834684546,3902168463135893,FR,FR,PAYMENT,55e72975-8aec-4dd1-a0a9-11a4cd097ed2,Low,True,7.0,EMP-4811,EMP-7448,Gift
91096ab2-bdf7-43c2-a3c2-7b482f88ac50,1972-10-26T18:42:43,12822.75,GBP,4223247889489875,8563072979709291,FR,FR,TRANSFER,7e47ad71-41dd-4e97-8917-cf477d1f81bd,Low,True,1.0,EMP-5913,EMP-0301,
67b7f587-2bb0-4881-8e48-3957c87dea25,1987-01-01T14:10:19,1679.96,USD,2422610168004166,4874192160733708,CN,CN,PAYMENT,8daa64ff-9248-4503-bce4-3104c1b329a4,High,False,5.0,EMP-8404,EMP-1823,Salary
5064c090-44b4-4f64-8fd8-d1d9ac81d0cc,2016-07-01T16:29:11,10618.49,EUR,0087570208372793,3373014939389977,DE,DE,TRANSFER,69ccb0f5-750e-4cc1-be80-5c29684cd2ca,Medium,False,5.0,EMP-9623,EMP-6417,Gift
3692c5cf-8709-46bc-97c5-453326042568,2006-03-15T22:28:38,17145.19,USD,2905025355271424,1809189234937352,CN,FR,TRANSFER,ec0f3f89-95b3-4406-b589-bf8fc386184b,High,True,5.0,EMP-6957,EMP-1389,Salary
524e96e1-c99a-4fe8-ba4a-6a4178b6b61f,1993-04-15T15:17:50,4302.77,GBP,9220849855144871,7235057191916648,DE,US,CASH,2174eeee-b1f8-459d-b490-4a02e88c61e0,Medium,False,5.0,EMP-9443,EMP-5065,Gift
786db7b3-1982-4901-b53e-55dc8e0c7725,2012-07-09T10:28:11,151.8,GBP,9340354037756872,1604273314332328,CN,FR,TRANSFER,2457c1d3-fd16-420b-b889-67e17a18894b,High,False,7.0,EMP-2699,EMP-0757,Salary
7700eab6-55c2-4a37-a043-f84bfad0a5ad,2006-12-19T15:29:14,77.67,EUR,9528123333608520,6447054536519781,US,US,CASH,c3d34165-4a0e-4801-b35a-6b2420d10dfb,Low,True,1.0,EMP-8855,EMP-2987,Gift
08e7e83b-7c83-4ae6-952b-0331e20b57f3,2019-12-13T07:32:38,2260.32,USD,5124803231861847,7952754649225485,DE,BR,TRANSFER,f645aaac-3ebc-4523-b29c-95b0ce3fcaee,Low,False,7.0,EMP-0058,EMP-4377,Salary
115f16d3-56dd-4956-a003-2034e8fe4b62,2000-07-13T21:17:40,8237.61,GBP,9859176858501041,7427411957592279,US,US,PAYMENT,0dfe9d7b-0dad-4e92-bb29-ffa60fb0ed1a,High,True,7.0,EMP-0813,EMP-1815,Salary
ea67b388-2a94-482f-9050-2181d3d57102,1980-10-11T16:25:16,6693.13,EUR,0224578453607081,1315317297045864,CN,DE,TRANSFER,73345570-c2b4-40b2-9f0a-038f76a293d9,Medium,True,7.0,EMP-7746,EMP-2152,Investment
144b5819-b0e2-4ef4-82e4-747eaaec28e4,1977-11-13T23:25:45,19298.25,GBP,0722258605648729,8582230198184537,FR,CN,PAYMENT,1994b24a-28bc-475a-a1ce-8c0af434d7f0,Low,False,1.0,EMP-0022,EMP-2371,Gift
cc433d74-0449-4a81-b552-7f9d5d343ff8,1977-07-17T01:54:20,11268.38,EUR,3558815484289339,1421320886329530,DE,CN,CASH,6b9c6948-fe73-4ce9-b56d-cb4b135a1fff,Medium,False,1.0,EMP-9556,EMP-7638,Gift
6c722329-41af-4794-9e54-d83bcac97577,1985-10-04T12:26:14,5433.54,USD,9948754474834872,4435283614211799,FR,BR,CASH,2b82599a-c355-496e-b28c-be59d1c35e59,Medium,True,7.0,EMP-5801,EMP-8058,Salary
85e656ec-07cc-4e5d-b48b-797d42158c53,2020-10-19T05:18:52,12370.1,EUR,0818551100217183,9622004908011701,FR,BR,CASH,8db35f44-0bbc-4166-8ccd-122065c6194f,Low,False,5.0,EMP-0266,EMP-3068,Gift
d974e936-2934-4903-ad86-6c45369fdda1,1981-07-01T02:55:38,6647.8,EUR,5877467936471041,1819322570060958,CN,CN,TRANSFER,c273c6e9-047d-4691-b662-f9874b814eb3,High,False,5.0,EMP-9820,EMP-3863,Salary
6acb96db-1a42-4055-8ebf-438e1b35eff8,2020-09-12T22:34:55,1730.01,USD,3806867374482928,0690170466256237,US,BR,PAYMENT,057d7823-b67f-4d3c-8bbc-84465df53031,Low,True,3.0,EMP-2744,EMP-9706,Investment
f12c8294-094a-4629-be47-bef5595cb66e,1974-06-13T12:59:14,4173.56,GBP,0350701635319212,0523654644715946,CN,CN,TRANSFER,1568faa0-67c4-4098-8b29-1b105ce1798a,Medium,True,3.0,EMP-1018,EMP-9186,Investment
27fc1103-b5a0-4cdb-ba0d-1c8edd1fa7cd,1985-01-07T22:19:42,1065.37,EUR,1915429103971531,2203867924344049,US,DE,PAYMENT,71fed37c-e80f-40fe-b595-53ecc4bf104f,Low,True,10.0,EMP-3946,EMP-5899,Salary
c5e2b5db-2e0a-473e-919d-feaee3c1b269,2022-02-23T03:30:01,4033.34,EUR,5349652256291705,8497540882193602,BR,US,PAYMENT,ac02b93f-0ffc-43ae-9517-c8878bba82ec,High,False,10.0,EMP-7019,EMP-6226,Investment
49e73dfd-21df-4c0e-a0be-19fb6a0009e4,1989-08-28T16:44:45,13801.68,USD,7132729929543109,3782578069899685,BR,US,PAYMENT,6ca1b4e7-c710-464f-bdda-4c79ced4859c,High,True,3.0,EMP-7253,EMP-1983,Salary
4d85b2bf-7c7d-4221-9886-543c8495221d,2010-09-08T08:56:00,2410.27,EUR,3194401259178523,8230698507226709,DE,FR,TRANSFER,295a3084-2661-4cfa-8a14-570e172d050f,Low,False,3.0,EMP-2167,EMP-3802,
95577c53-069b-4391-8c72-f32b9e8261eb,1996-10-26T04:08:49,10251.8,EUR,1136079318425978,6791293358284898,FR,DE,PAYMENT,55cb1e69-52c4-4c76-83b9-0043cbcf7746,Low,False,5.0,EMP-9028,EMP-6094,Investment
2a444a00-f250-4cee-a665-4c3d286bca8e,2012-04-12T02:08:14,11758.36,EUR,6973434510634814,9966926699557742,DE,BR,TRANSFER,6cf526ce-c09d-46fa-b468-8a04ef96e758,High,True,7.0,EMP-6750,EMP-3639,Investment
34124c0d-8b35-41a3-9861-9cac1ad61a57,2012-03-02T12:38:49,3679.95,EUR,1530943427007467,2153230552270739,DE,CN,CASH,19f3b03d-eaa2-4b05-8b45-f07a1f5dfd6a,Medium,True,3.0,EMP-9498,EMP-1130,Gift
17bc36d8-fc61-49a9-babf-d3723ddc1453,1987-10-16T14:54:30,13826.84,USD,9567853509213195,1943588639937071,US,DE,TRANSFER,cba7e57f-ac1c-4d6b-a72a-1579529c8fef,Medium,True,1.0,EMP-4147,EMP-3114,Salary
c0fd1d74-4871-48a7-990f-1d6187614037,1997-03-09T01:39:54,4800.3,GBP,8512444489855008,3785721725178902,DE,CN,CASH,48f2c084-9517-415e-89fd-8179edaf6ac2,High,False,7.0,EMP-0815,EMP-5131,Gift
31698553-74f3-44d9-965a-84be8ffbac6e,1998-01-24T17:18:27,14005.28,USD,3602955142446310,7624269983759213,BR,US,TRANSFER,61275713-21f9-4799-aa02-954257065a11,High,True,10.0,EMP-7337,EMP-9570,Salary
b4036727-cebf-4992-aa2c-c1da53f0a02d,2005-02-20T00:08:00,2150.33,GBP,4306936495693434,4665489780978831,US,DE,PAYMENT,fd2d9eef-8b15-4cc8-8d03-0b3b2f302fc1,High,True,3.0,EMP-0808,EMP-8446,Gift
66385f2f-a97b-4335-9eca-2004fae77b53,1987-04-22T07:58:56,209.64,USD,2945829062677570,4137212539056801,FR,US,TRANSFER,58af7d4b-328c-45ae-9f64-a6d6aa288caa,High,True,3.0,EMP-5003,EMP-2068,Gift
e570b486-9d05-4f70-86d1-c333eb971e2b,2022-06-09T09:28:23,1544.64,GBP,0191496916842679,1563671722991819,DE,FR,CASH,044bbddb-42bb-42ce-aae8-665acac98967,High,False,10.0,EMP-6706,EMP-9426,
25e53495-ceed-47d5-bedc-abac4f5e84d7,2001-11-25T21:12:02,12850.37,USD,9178583033977132,9534534706244314,US,FR,PAYMENT,b1cdb990-edee-4759-94a8-0f34cf0dbedf,High,True,7.0,EMP-1255,EMP-8524,Investment
003fb745-80e1-4530-b44e-ccb9c638de1a,1971-03-08T23:13:06,6785.95,EUR,2491452937012738,6745652888624815,BR,US,PAYMENT,28f9d637-1806-4a63-9e82-a3b55a45182e,High,True,3.0,EMP-7709,EMP-7233,Investment
b6f746d3-3745-4169-b02e-36356cd2c396,1990-12-31T17:42:29,15904.07,GBP,4801787528565058,2545620909933470,DE,CN,CASH,f160af46-4cf4-4ca4-8a91-a62914616cc8,Medium,False,1.0,EMP-1964,EMP-8114,Salary
f56aa269-1241-4203-821d-13cfb0be1663,1993-07-28T14:47:43,3786.98,EUR,4695998804906895,6407874105680708,FR,CN,TRANSFER,18a48366-816b-4c5a-b6b7-a76e413cc8f9,Low,False,10.0,EMP-3044,EMP-2115,Investment
a3b8e1fb-a15c-48b9-bf24-8676aaeca98f,2006-12-14T10:18:48,7495.88,USD,8157456076935676,9558018125784507,US,US,CASH,749eda19-0343-4e8d-a089-e7406264fdb7,Low,False,5.0,EMP-2517,EMP-0587,Gift
aeac90a0-186f-4351-ba57-43e667a76328,2003-10-17T01:15:36,2581.37,GBP,1726844131697935,3260128662466440,US,US,TRANSFER,cc9d9d1c-e854-47c5-afd8-af3db2360a11,Medium,True,10.0,EMP-4638,EMP-2830,Salary
2a9392ba-94fe-40a6-a3ea-24b3c57cedfb,1976-05-11T03:53:03,4428.32,EUR,3288943840389906,0336930472596916,US,BR,CASH,b2226ee5-0e16-41b7-9469-44bbdd1b82cd,High,True,7.0,EMP-9414,EMP-0384,
45f46e4d-1ec0-42a5-986c-f964c18038b5,1988-07-20T02:54:44,4100.93,GBP,2704238932780566,4847436452725108,FR,US,TRANSFER,f5ff832f-af63-4c54-9afd-ca8529f25abd,Low,False,7.0,EMP-4658,EMP-6522,Investment
bad7baf6-1e42-43d7-b8d8-25c515dbf323,2024-08-02T17:55:59,222.08,GBP,6557210912170604,8122831093070291,CN,FR,TRANSFER,5a88d7d2-8db3-47c2-9727-5d3dd1148d14,High,False,7.0,EMP-8620,EMP-2789,Investment
f4503773-6be5-47e3-9c89-9a449ba3f5cc,2009-08-21T17:54:29,14810.02,USD,5810116986586294,0237851372173451,BR,CN,TRANSFER,db676f78-5711-4846-8fec-c693ab7121fc,Low,False,10.0,EMP-7078,EMP-7525,
d3154bf7-aed5-43a6-8ed3-3cf24026419d,2022-01-06T02:30:58,6852.77,EUR,9791894116635784,1941653228713474,DE,DE,CASH,c58816f5-7e45-4cca-8164-b241ad6b3328,Low,False,5.0,EMP-8748,EMP-5647,
dc80a1e5-5685-4382-9069-b5102baef7a9,1991-02-23T20:42:55,10586.37,EUR,2440249819002321,4726863627555536,FR,BR,PAYMENT,1ebcf7eb-f835-47ac-a6d6-d7944231dc30,High,False,1.0,EMP-4087,EMP-6880,Salary
c662f992-bee3-46ff-bbce-f19fbf8c94c7,2000-08-25T13:10:51,13068.89,USD,6124074933835385,4237600957732201,FR,US,CASH,ba3fb5c8-1888-4bdd-873b-5903b74ec578,Medium,False,5.0,EMP-3475,EMP-5655,
302b096d-36bf-4399-b0d8-6537632e5ea9,2008-12-25T03:56:33,1693.64,USD,1484061863298633,7623482518028230,BR,US,PAYMENT,812d11f6-049d-4016-ab73-e2e9f02f65b3,Medium,False,1.0,EMP-2611,EMP-2324,Gift
97f55240-c772-48ad-bb46-ddb9d159d22d,2010-11-15T23:33:42,640.07,EUR,5536526697709234,1118534282960243,CN,FR,PAYMENT,362c73b4-842a-4311-9710-19b17d8734f4,Medium,True,3.0,EMP-5464,EMP-1747,
3738f716-c2f6-4732-a389-a52148421315,2001-03-26T01:18:38,902.87,GBP,8744896351986184,9934499080593167,DE,DE,PAYMENT,c02444e9-d914-486b-8a8f-3a294fcd5e07,Low,False,1.0,EMP-6718,EMP-9730,Investment
a84c806c-7997-4960-938e-7995b3149207,2003-03-07T21:39:00,2990.17,USD,2046059823632134,3062569797391685,US,CN,TRANSFER,13847289-dbea-4e04-958f-bcd828aa4676,High,True,10.0,EMP-4114,EMP-2242,Investment
360f295d-95fd-4a1a-ac08-1a69b1f3658f,2004-04-23T19:08:40,13470.35,EUR,9049874584412036,5906604454158782,CN,CN,CASH,cf16b252-35da-42a5-b816-c8b86a7f2b4b,Medium,True,10.0,EMP-8492,EMP-9100,Gift
714937e3-92cf-46d5-a506-68c227e8ac4d,1991-05-03T15:08:40,9862.31,USD,6869087156208343,3432664992587632,BR,CN,PAYMENT,c15247eb-acb9-45af-ad9a-2872ed9c0973,High,True,7.0,EMP-9125,EMP-4240,Gift
fc0c93b5-2d27-4e37-9516-21a204bafb1b,2021-02-01T15:29:17,12585.6,GBP,4901410961687381,7356860140683470,FR,CN,PAYMENT,a975438f-65d7-4a70-bf30-6b342ee6952a,Medium,True,5.0,EMP-4213,EMP-4209,Gift
bda91e8e-c0e1-4ca7-ac9d-0b00b7b02dd0,1981-08-29T05:57:08,6756.07,GBP,2430488991453718,2282016846741793,FR,CN,TRANSFER,77335188-cdb0-462c-a897-39f33ceb9016,Medium,True,1.0,EMP-6632,EMP-4019,Gift
2b516e5b-ca5c-48fa-9147-1b131595bcd1,1972-06-24T21:33:25,10930.91,GBP,1841112680677095,1098545675468847,US,US,PAYMENT,38d2e8ac-61a5-4ac9-96cb-56780cf20a41,Low,False,10.0,EMP-9790,EMP-4392,Salary
96a435fb-37c4-48dd-8986-a550a4339690,1979-04-25T22:14:51,7410.91,EUR,7859268999755002,7735743284299255,CN,FR,TRANSFER,d0d2a08e-41d7-40e1-8afd-2269260df31a,Low,False,10.0,EMP-9373,EMP-8227,Gift
b09328ee-b3d0-4ea4-8849-3293291dc086,1976-04-17T04:40:45,12383.28,USD,9566229297966416,4643711955356078,US,CN,CASH,d58d6a96-cbf5-4745-af8d-5206b8ea39af,High,False,1.0,EMP-2793,EMP-6827,Gift
66f94c65-586d-4308-9c0c-def8e106f44b,1992-04-28T10:23:10,2135.35,GBP,6643748064825073,6246711067776237,CN,DE,CASH,1839b9d3-ad37-44e2-a8b1-af6f674d948f,High,True,7.0,EMP-1901,EMP-5759,Investment
344748b1-194f-4b27-b209-43f997c6bed2,1986-01-17T20:35:19,6386.99,GBP,0146977110849511,9598089892116979,DE,FR,CASH,36ccd6fb-b57b-4ba6-94ef-4c359563b8db,Low,False,1.0,EMP-2100,EMP-3085,Investment
bf090b06-603b-49e9-9899-f7db24495b69,1984-12-23T19:37:21,20081.5,USD,4958144913574167,5298471651170260,CN,FR,PAYMENT,c841d96a-329e-4e0a-9105-cba4f5907eda,Medium,True,7.0,EMP-7993,EMP-7414,Investment
d29fc8de-5e3f-48c4-9e7b-97f6d542f331,1999-03-11T04:51:57,8421.87,USD,4256579290125930,6160090694330385,FR,CN,PAYMENT,354d8710-27e5-4bf0-9e13-36798d31d9a1,Low,False,3.0,EMP-9567,EMP-0716,Gift
5c8953bc-c543-428e-ac2e-26c42989e2b8,2014-02-15T16:56:16,2012.89,GBP,2547209017423391,3022171295875446,DE,CN,CASH,eaeffabb-6fe5-4603-83b8-571d10729006,Low,True,3.0,EMP-9611,EMP-5052,Gift
791c7dde-f5cd-4698-8580-879ce402327d,1996-11-28T15:28:27,1172.24,USD,0139340954743361,2984360515747521,BR,US,TRANSFER,b859da8d-d926-4d06-a91b-5a3d2d69f752,Medium,False,7.0,EMP-5863,EMP-3240,Salary
ed03491a-6870-461c-a1bd-95ed252c813e,1982-03-07T12:11:51,3188.55,GBP,7569599833558462,4769763848449855,BR,US,CASH,463b5031-3878-4933-be46-cab16d08815b,Low,False,10.0,EMP-6601,EMP-6646,
aadc9766-38ac-4b32-8455-ab57f60834fd,2012-12-01T23:32:25,5298.24,USD,7186940164946354,1404392553059357,US,FR,CASH,da988d67-9b94-4291-964e-c0b60051f89f,High,False,5.0,EMP-4353,EMP-7046,
83f573a2-cb57-4c0e-88a7-f64655d85ef6,2023-01-11T14:21:21,13644.06,GBP,3494565696253834,8616840346643145,FR,US,PAYMENT,d031f53c-83ab-494a-8eae-7310ac963db0,Medium,False,7.0,EMP-2795,EMP-4974,Salary
5defae20-bff0-48eb-bc02-fa58592dc4c6,1974-09-17T06:42:14,7198.85,GBP,7966177021186805,2134894820654476,BR,BR,PAYMENT,b05e3c94-66db-4d7d-acd2-f99bde4f4dee,Low,False,7.0,EMP-5125,EMP-5476,Salary
b44f9c53-4ab5-4953-a197-570ff9312acc,2007-09-22T08:36:18,2223.82,GBP,7970358422519324,1310543533379533,CN,FR,TRANSFER,822dc399-6859-4ce6-8cff-ed578feab988,Medium,False,3.0,EMP-2516,EMP-2908,
062efe78-b8c1-4540-8082-3b3e3952d35f,1986-08-26T16:13:20,7325.86,GBP,6095279590300655,8823502272660960,FR,FR,TRANSFER,812edf46-f9d3-47f1-92ca-069d7d0590b4,High,False,7.0,EMP-6460,EMP-2922,Gift
ae75d55b-a81f-40ea-9119-80c642ff1b55,2014-07-09T05:21:53,6652.71,EUR,2777249215058279,4996398883169852,US,CN,PAYMENT,61f556ec-969c-4bb7-bc0d-59e8f28e9799,Low,True,10.0,EMP-4596,EMP-7628,Gift
cb96e501-4955-479e-ab0d-6ed059c6c207,1990-11-15T15:39:59,14386.16,USD,0464047301832197,6232199202741400,FR,US,TRANSFER,3dee269d-aed4-4fe7-9397-69d031237460,Low,False,10.0,EMP-5706,EMP-8077,
bbe28084-a870-480a-a95f-1bd3748251df,1986-02-02T08:56:29,3706.66,USD,2069040751674545,5505202615735349,FR,US,TRANSFER,0b605427-f4e9-4cd5-bddc-ffab0bae6970,Low,True,5.0,EMP-6205,EMP-6783,Investment
5d72d00c-7d5c-4a29-89c3-afaf3f8311a7,1998-08-08T23:49:31,2756.4,GBP,1492920374232269,0654767940017461,CN,CN,PAYMENT,965af1c7-2096-4608-ad10-721b2d5152d6,Low,True,1.0,EMP-8446,EMP-8007,
a72be45c-79b8-4720-83cf-dcd0d1c86ab5,2006-03-25T14:02:45,2427.18,GBP,4625690636708717,3928484341603572,FR,BR,CASH,7035bda9-178c-4bb5-a6f6-ae2d2e7cb6e7,Medium,False,5.0,EMP-5954,EMP-2698,Salary
7928a6ab-2c11-4522-a0d6-4d5c94d25498,2005-09-06T19:59:03,854.93,EUR,8940634102161203,8991511860623716,CN,US,PAYMENT,12300ffb-c34d-4466-8c92-b63b71972b2c,High,True,5.0,EMP-3495,EMP-5131,Salary
